DATE,SYMBOL
2024-02-13,TAVHL.IS
2024-02-13,6376.T
2024-02-13,9633.T
2024-02-13,7694.T
2024-02-13,3053.T
2024-02-13,INCO.JK
2024-02-13,0L1G.L
2024-02-13,ARTNIRMAN.NS
2024-02-13,DDOG
2024-02-13,MMS.V
2024-02-13,LI.PA
2024-02-13,GLAND.NS
2024-02-13,3482.T
2024-02-13,GRSXY
2024-02-13,3319.T
2024-02-13,FBU.NZ
2024-02-13,CHR.TO
2024-02-13,KICL.NS
2024-02-13,MCLEODRUSS.BO
2024-02-13,LTHM
2024-02-13,7127.T
2024-02-13,9450.T
2024-02-13,6361.T
2024-02-13,2384.T
2024-02-13,9417.T
2024-02-13,3447.T
2024-02-13,WHG
2024-02-13,WFG.TO
2024-02-13,AIRAN.NS
2024-02-13,ZVSA
2024-02-13,0IDU.L
2024-02-13,2196.T
2024-02-13,0JDM.L
2024-02-13,PRL.AX
2024-02-13,HINDCOPPER.NS
2024-02-13,ACST
2024-02-13,DHG.AX
2024-02-13,HYZN
2024-02-13,4776.T
2024-02-13,0JYW.L
2024-02-13,3708.T
2024-02-13,MVIR-B.ST
2024-02-13,7256.T
2024-02-13,7944.T
2024-02-13,7972.T
2024-02-13,OSIAHYPER.NS
2024-02-13,2933.T
2024-02-13,6592.T
2024-02-13,3963.T
2024-02-13,4651.T
2024-02-13,SSNC
2024-02-13,ZWC.WA
2024-02-13,2183.T
2024-02-13,9672.T
2024-02-13,6890.T
2024-02-13,3989.T
2024-02-13,0LHL.L
2024-02-13,TKOMY
2024-02-13,SSY
2024-02-13,INSTAL.ST
2024-02-13,KTRA
2024-02-13,INCY
2024-02-13,MRC
2024-02-13,AD.AS
2024-02-13,SVI.BK
2024-02-13,4578.T
2024-02-13,NK.PA
2024-02-13,MGM
2024-02-13,LIME.ST
2024-02-13,6556.T
2024-02-13,CPAC
2024-02-13,GMG.AX
2024-02-13,KWE
2024-02-13,2501.T
2024-02-13,LYFT
2024-02-13,SRV.AX
2024-02-13,ORINY
2024-02-13,MIR
2024-02-13,6540.T
2024-02-13,4755.T
2024-02-13,1879.T
2024-02-13,3909.T
2024-02-13,0IJ2.L
2024-02-13,BASML.NS
2024-02-13,GNLX
2024-02-13,LCII
2024-02-13,HITECHGEAR.NS
2024-02-13,7371.T
2024-02-13,6420.T
2024-02-13,SEPC.NS
2024-02-13,6245.T
2024-02-13,STAN.L
2024-02-13,0AH3.L
2024-02-13,NICK
2024-02-13,TVO.BK
2024-02-13,EMI.JO
2024-02-13,NBCC.NS
2024-02-13,OKDBV.HE
2024-02-13,8179.T
2024-02-13,2888.TW
2024-02-13,DIL.NS
2024-02-13,3979.T
2024-02-13,4641.T
2024-02-13,KEY.TO
2024-02-13,BFAM
2024-02-13,4493.T
2024-02-13,INVH
2024-02-13,6310.T
2024-02-13,ABHBY
2024-02-13,TFFP
2024-02-13,ATOM
2024-02-13,SADG.OL
2024-02-13,9906.T
2024-02-13,KIOCL.NS
2024-02-13,BDT.DE
2024-02-13,ES
2024-02-13,084990.KQ
2024-02-13,BIIB
2024-02-13,4436.T
2024-02-13,GUJGASLTD.NS
2024-02-13,CBA.AX
2024-02-13,6425.T
2024-02-13,3916.T
2024-02-13,SALME.OL
2024-02-13,AWC.DE
2024-02-13,4845.T
2024-02-13,AIG+
2024-02-13,IEI.V
2024-02-13,AED.BR
2024-02-13,3561.T
2024-02-13,EMMBI.NS
2024-02-13,MGG.DE
2024-02-13,JUSHF
2024-02-13,HOLI
2024-02-13,8089.T
2024-02-13,LDOS
2024-02-13,7821.T
2024-02-13,CETX
2024-02-13,0TZZ.L
2024-02-13,2579.T
2024-02-13,AKBM.OL
2024-02-13,0R0A.L
2024-02-13,2206.T
2024-02-13,3920.T
2024-02-13,PGH.AX
2024-02-13,CIS.DE
2024-02-13,9731.T
2024-02-13,8804.T
2024-02-13,7122.T
2024-02-13,SINT
2024-02-13,DCAL.NS
2024-02-13,4381.T
2024-02-13,IPCALAB.BO
2024-02-13,NSARO
2024-02-14,CW
2024-02-14,PYYX
2024-02-14,TPCH.BK
2024-02-14,BURCA
2024-02-14,NMDC.BO
2024-02-14,GMAB
2024-02-14,4346.T
2024-02-14,4249.T
2024-02-14,STA.BK
2024-02-14,PTC.NS
2024-02-14,0HD2.L
2024-02-14,VASTN.AS
2024-02-14,SELMC.NS
2024-02-14,VENUSREM.BO
2024-02-14,0HOJ.L
2024-02-14,AKH.OL
2024-02-14,0R0V.L
2024-02-14,TWD.AX
2024-02-14,ASGLY
2024-02-14,ITR.V
2024-02-14,WLD.AX
2024-02-14,THANI.BK
2024-02-14,QFR.OL
2024-02-14,DIGN.ST
2024-02-14,BLX.AX
2024-02-14,DOC.VI
2024-02-14,FELLOW.HE
2024-02-14,CNXN
2024-02-14,CDNAF
2024-02-14,9702.T
2024-02-14,ESE
2024-02-14,OVTZ
2024-02-14,2344.TW
2024-02-14,3682.T
2024-02-14,SUM
2024-02-14,WFG
2024-02-14,CDON.ST
2024-02-14,IBRX
2024-02-14,CSRN3.SA
2024-02-14,HPI.AX
2024-02-14,BNET
2024-02-14,APETIT.HE
2024-02-14,HEIJM.AS
2024-02-14,WAB
2024-02-14,NWE
2024-02-14,TRAK
2024-02-14,ALYA.TO
2024-02-14,IPH.AX
2024-02-14,4919.TW
2024-02-14,GATC.L
2024-02-14,KEEPLEARN.BO
2024-02-14,GVKPIL.BO
2024-02-14,LPX
2024-02-14,NMDC.NS
2024-02-14,KNBWF
2024-02-14,LGT.MC
2024-02-14,GREENPOWER.BO
2024-02-14,FFXDF
2024-02-14,TMHC
2024-02-14,LCE.AX
2024-02-14,CHRRF
2024-02-14,ATMU
2024-02-14,AKZOY
2024-02-14,DOC.VI
2024-02-14,PMN.SW
2024-02-14,VISASTEEL.NS
2024-02-14,PSEC
2024-02-14,LIBERTSHOE.BO
2024-02-14,NMIH
2024-02-14,CTY.L
2024-02-14,UUU
2024-02-14,NVIV
2024-02-14,AVHI
2024-02-14,3939.T
2024-02-14,SENEB
2024-02-14,AM
2024-02-14,SONY
2024-02-14,0I35.L
2024-02-14,0LD4.L
2024-02-14,CCRD
2024-02-14,GFOO
2024-02-14,OC
2024-02-14,RHIM.BO
2024-02-14,TIETO.HE
2024-02-14,PKKW
2024-02-14,FASW.JK
2024-02-14,NVM.DE
2024-02-14,OPTOMED.HE
2024-02-14,SAGE
2024-02-14,CDM.AX
2024-02-14,6033.T
2024-02-14,UHAL.B
2024-02-14,WAYS.ST
2024-02-14,NBIO
2024-02-14,4579.T
2024-02-14,5975.T
2024-02-14,KDEV.ST
2024-02-14,4231.T
2024-02-14,DANHOS13.MX
2024-02-14,AVTR
2024-02-14,QFE.AX
2024-02-14,ALYA
2024-02-14,WHC.AX
2024-02-14,HMCBF
2024-02-14,CBK.DE
2024-02-14,TYL
2024-02-14,GLAND.BO
2024-02-14,GBNY
2024-02-14,MRVL.V
2024-02-14,CRP.TO
2024-02-14,8136.T
2024-02-14,CLAV.ST
2024-02-14,EPC
2024-02-14,CNHI
2024-02-14,QIPT.TO
2024-02-14,AKSA.IS
2024-02-14,7072.T
2024-02-14,DCX.AX
2024-02-14,SGIL.NS
2024-02-14,KEEPLEARN.NS
2024-02-14,BIOVF
2024-02-14,NATL
2024-02-14,4486.T
2024-02-14,KDDL.BO
2024-02-14,MFC
2024-02-14,178920.KS
2024-02-14,PME.AX
2024-02-14,SINCH.ST
2024-02-14,8795.T
2024-02-14,ECP.AX
2024-02-14,UVV
2024-02-14,CCE.AX
2024-02-14,8524.KL
2024-02-14,WOCKPHARMA.BO
2024-02-14,AMBICAAGAR.BO
2024-02-14,DTL.AX
2024-02-14,AILQF
2024-02-14,BMK.L
2024-02-14,025980.KQ
2024-02-14,078340.KQ
2024-02-14,4420.T
2024-02-14,MHGVY
2024-02-14,DEDI.ST
2024-02-14,GOLD
2024-02-14,HOMI.BR
2024-02-14,NOIDATOLL.BO
2024-02-14,SUPRAJIT.BO
2024-02-14,4587.T
2024-02-14,KLBAY
2024-02-14,SCGLY
2024-02-14,CINEVISTA.BO
2024-02-14,HPI.AX
2024-02-14,BASML.BO
2024-02-14,ACR.OL
2024-02-14,046890.KQ
2024-02-14,IQV
2024-02-14,MFG.AX
2024-02-14,PEGA
2024-02-14,STAR-B.ST
2024-02-14,TIT.MI
2024-02-14,OTMO
2024-02-14,LUMAXTECH.BO
2024-02-14,KHC
2024-02-14,KDDL.NS
2024-02-14,HGS.BO
2024-02-14,BRM.NZ
2024-02-14,TECH.OL
2024-02-14,0IW7.L
2024-02-14,MAANALU.BO
2024-02-14,7272.T
2024-02-14,ARIES.BO
2024-02-14,NMAN.ST
2024-02-14,EVZ.AX
2024-02-14,2108.T
2024-02-14,4435.T
2024-02-14,UE
2024-02-14,4444.T
2024-02-14,GUJAPOLLO.NS
2024-02-14,SIV.AX
2024-02-14,IMG.TO
2024-02-14,KERNEX.BO
2024-02-14,GMAB.CO
2024-02-14,VCT.PA
2024-02-14,4478.T
2024-02-14,BBSEY
2024-02-14,LCE.AX
2024-02-14,4927.T
2024-02-14,DCW.NS
2024-02-14,BBTCL.BO
2024-02-14,MORARJEE.BO
2024-02-14,1663.T
2024-02-14,FMAO
2024-02-14,114090.KS
2024-02-14,FBRT
2024-02-14,STLAM.MI
2024-02-14,HOYLU.ST
2024-02-14,AFISH.OL
2024-02-14,ITERA.OL
2024-02-14,VPG
2024-02-14,DJML.BO
2024-02-14,0HB0.L
2024-02-14,APP
2024-02-14,IRCTC.BO
2024-02-14,MUFIN.BO
2024-02-14,0362.HK
2024-02-14,ULTI.OL
2024-02-14,ROIC
2024-02-14,KAHOT.OL
2024-02-14,IXC.AX
2024-02-14,SGIL.BO
2024-02-14,ALB
2024-02-14,AVG.L
2024-02-14,7030.T
2024-02-14,CQR.AX
2024-02-14,5273.T
2024-02-14,SYNH
2024-02-14,1663.T
2024-02-14,CAE
2024-02-14,DCAL.BO
2024-02-14,KANORICHEM.NS
2024-02-14,ELTP
2024-02-14,6196.TW
2024-02-14,SDG.AX
2024-02-14,7182.T
2024-02-14,PTT.BK
2024-02-14,TVAGF
2024-02-14,NH.BO
2024-02-14,MALLCOM.BO
2024-02-14,DBOEY
2024-02-14,VALUEGFO.MX
2024-02-14,7733.T
2024-02-14,TRIP
2024-02-14,KGC
2024-02-14,TKBP.SW
2024-02-14,SUNTV.BO
2024-02-14,LUMI.OL
2024-02-14,CRL
2024-02-14,DCO.DE
2024-02-14,EMKR
2024-02-14,ECP.AX
2024-02-14,ALBRK.IS
2024-02-14,NOHO.HE
2024-02-14,PYPD
2024-02-14,034230.KQ
2024-02-14,CSPI
2024-02-14,7593.T
2024-02-14,7747.T
2024-02-14,7561.T
2024-02-14,FRFHF
2024-02-14,DUL.DE
2024-02-14,226320.KS
2024-02-14,0I14.L
2024-02-14,7685.T
2024-02-14,ROL
2024-02-14,0LF5.L
2024-02-14,VENUSREM.NS
2024-02-14,RAMASTEEL.BO
2024-02-14,AKZOY
2024-02-14,5363.T
2024-02-14,WES.AX
2024-02-14,HCG.TO
2024-02-14,INDTERRAIN.NS
2024-02-14,PSN
2024-02-14,OPL.WA
2024-02-14,CRNT
2024-02-14,DFY.TO
2024-02-14,6794.T
2024-02-14,SHOT.ST
2024-02-14,4442.T
2024-02-14,096530.KQ
2024-02-14,4704.T
2024-02-14,0JSP.L
2024-02-14,4476.T
2024-02-14,7999.T
2024-02-14,BUSER.ST
2024-02-14,SAH
2024-02-14,S32.AX
2024-02-14,GOVB
2024-02-14,XITO
2024-02-14,FOX
2024-02-14,AMDIND.BO
2024-02-14,MARINE.NS
2024-02-14,7271.T
2024-02-14,6238.T
2024-02-14,WEWKQ
2024-02-14,005850.KS
2024-02-14,EMC.AX
2024-02-14,4820.T
2024-02-14,VWDRY
2024-02-14,ATUS
2024-02-14,NRDS
2024-02-14,KIT.OL
2024-02-14,FUJIY
2024-02-14,BXMT
2024-02-14,5184.T
2024-02-14,WH
2024-02-14,EMPIR-B.ST
2024-02-14,CONTX.OL
2024-02-14,SPPJY
2024-02-14,095660.KQ
2024-02-14,TPEIR.AT
2024-02-14,3197.T
2024-02-14,TSEM
2024-02-14,7244.T
2024-02-14,SPPJY
2024-02-14,6082.T
2024-02-14,0K9J.L
2024-02-14,CEVA
2024-02-14,ACGL
2024-02-14,TKTT.PA
2024-02-14,PPE.AX
2024-02-14,GENUSPAPER.BO
2024-02-14,BPZZF
2024-02-14,6616.T
2024-02-14,PL8.AX
2024-02-14,FROG
2024-02-14,AILQF
2024-02-14,KRNT
2024-02-14,HCC
2024-02-14,KGS
2024-02-14,0J4M.L
2024-02-14,OEC
2024-02-14,CGY.TO
2024-02-14,POXEL.PA
2024-02-14,7181.T
2024-02-14,0SGO.L
2024-02-14,RCOI.L
2024-02-14,AVTNPL.NS
2024-02-14,2587.T
2024-02-14,PGRE
2024-02-14,JAYBARMARU.NS
2024-02-14,R
2024-02-14,ICO.ST
2024-02-14,ARF.AX
2024-02-14,CCH.L
2024-02-14,ATRA
2024-02-14,NAII
2024-02-14,ABHBY
2024-02-14,4612.T
2024-02-14,FLY.PA
2024-02-14,DNACF
2024-02-14,MLN.NZ
2024-02-14,9041.T
2024-02-14,ORA.PA
2024-02-14,CIM
2024-02-14,SNOWMAN.BO
2024-02-14,4437.T
2024-02-14,IPH.AX
2024-02-14,ENAFF
2024-02-14,ARISE.ST
2024-02-14,4754.T
2024-02-14,ARI
2024-02-14,AUR
2024-02-14,3434.T
2024-02-14,CPNREIT.BK
2024-02-14,8951.T
2024-02-14,DUI.AX
2024-02-14,NECLIFE.NS
2024-02-14,ASTO.L
2024-02-14,QFE.AX
2024-02-14,VTMX
2024-02-14,035720.KS
2024-02-14,JPOLYINVST.BO
2024-02-14,FOX
2024-02-14,5878.KL
2024-02-14,4068.T
2024-02-14,AFG.OL
2024-02-14,4754.T
2024-02-14,063080.KQ
2024-02-14,6856.T
2024-02-14,IBULHSGFIN.BO
2024-02-14,0J2Z.L
2024-02-14,UPWK
2024-02-14,UBER
2024-02-14,4420.T
2024-02-14,EL.PA
2024-02-14,RNO.PA
2024-02-14,MTYFF
2024-02-14,2820.T
2024-02-14,ARU.AX
2024-02-14,4425.T
2024-02-14,3040.T
2024-02-14,SUPERHOUSE.BO
2024-02-14,ET
2024-02-14,6481.T
2024-02-14,RI.PA
2024-02-14,VASWANI.BO
2024-02-14,ABN.AS
2024-02-14,GNRC
2024-02-14,GWLIF
2024-02-14,KER.PA
2024-02-14,BRM.NZ
2024-02-14,HUBS
2024-02-14,DORO.ST
2024-02-14,0HCT.L
2024-02-14,MANOMAY.BO
2024-02-14,ARTW
2024-02-14,INEA.PA
2024-02-14,EQIX
2024-02-14,INDTERRAIN.BO
2024-02-14,SUPERHOUSE.NS
2024-02-14,SNOR.OL
2024-02-14,PALASHSECU.NS
2024-02-14,7707.T
2024-02-14,0LD9.L
2024-02-14,1429.T
2024-02-14,MTW
2024-02-14,CAMX.ST
2024-02-14,SITE
2024-02-14,GLE.L
2024-02-14,SON
2024-02-14,SECU.V
2024-02-14,GTY
2024-02-14,ISLAX.OL
2024-02-14,3175.T
2024-02-14,4597.T
2024-02-14,GFELF
2024-02-14,FACT.BO
2024-02-14,QS
2024-02-14,PPRQF
2024-02-14,6914.T
2024-02-14,4069.T
2024-02-14,6232.T
2024-02-14,0J2X.L
2024-02-14,EMMBI.BO
2024-02-14,8370.HK
2024-02-14,STNG
2024-02-14,4333.HK
2024-02-14,0R2J.L
2024-02-14,PPBT
2024-02-14,CLNFF
2024-02-14,STHO
2024-02-14,SILINV.BO
2024-02-14,WMB.DE
2024-02-14,REL.L
2024-02-14,CMRE
2024-02-14,VRAR
2024-02-14,TARMAT.BO
2024-02-14,TFI.PA
2024-02-14,MLN.NZ
2024-02-14,DBC.WA
2024-02-14,IXC.AX
2024-02-14,ABP.AX
2024-02-14,RELCHEMQ.NS
2024-02-14,UNIINFO.NS
2024-02-14,UDMY
2024-02-14,2325.T
2024-02-14,ORG.AX
2024-02-14,BEWI.OL
2024-02-14,SOUTHWEST.BO
2024-02-14,1447.T
2024-02-14,DTD2.DE
2024-02-14,DTL.AX
2024-02-14,CERGF
2024-02-14,MBLINFRA.NS
2024-02-14,CRISIL.BO
2024-02-14,TASCO.BK
2024-02-14,SVW.AX
2024-02-14,BONHR.OL
2024-02-14,AIR.PA
2024-02-14,K2A-PREF.ST
2024-02-14,ZODIACLOTH.BO
2024-02-14,ENX.PA
2024-02-14,VRLA.PA
2024-02-14,CEEB3.SA
2024-02-14,9989.T
2024-02-14,PET
2024-02-14,LORDSCHLO.BO
2024-02-14,BDT.DE
2024-02-14,XMR.ST
2024-02-14,VCX.AX
2024-02-14,MGY
2024-02-14,3277.T
2024-02-14,BAMNB.AS
2024-02-14,4020.T
2024-02-14,9927.T
2024-02-14,7922.T
2024-02-14,EPRT
2024-02-14,BIOA-B.ST
2024-02-14,2503.T
2024-02-14,RAIL.ST
2024-02-14,AMWL
2024-02-14,GENI.ST
2024-02-14,RELCHEMQ.BO
2024-02-14,0HQP.L
2024-02-14,REXR
2024-02-14,2492.T
2024-02-14,7383.T
2024-02-14,KEYUF
2024-02-14,BYRN
2024-02-14,KOFOL.PR
2024-02-14,RBBN
2024-02-14,RGLD
2024-02-14,3694.T
2024-02-14,KANORICHEM.BO
2024-02-14,CSCO
2024-02-14,CC
2024-02-14,SDG.AX
2024-02-14,EQNR
2024-02-14,GRPLTD.BO
2024-02-14,HEX.OL
2024-02-14,7956.T
2024-02-14,FBU.NZ
2024-02-14,PPE.AX
2024-02-14,FUJHY
2024-02-14,SOT-UN.TO
2024-02-14,AVONMORE.BO
2024-02-14,WALMEX.MX
2024-02-14,SIV.AX
2024-02-14,NCAB.ST
2024-02-14,CBA.AX
2024-02-14,INFA
2024-02-14,034020.KS
2024-02-14,WSTEP.OL
2024-02-14,ACARIX.ST
2024-02-14,TGL
2024-02-14,BIOVF
2024-02-14,RANASUG.BO
2024-02-14,LR.PA
2024-02-14,6444.T
2024-02-14,SU.PA
2024-02-14,HEIA.AS
2024-02-14,FUST
2024-02-14,GUD.AX
2024-02-14,PLSDF
2024-02-14,SPIC.NS
2024-02-14,NWH.AX
2024-02-14,0HGM.L
2024-02-14,NATCOPHARM.BO
2024-02-14,MGRM
2024-02-14,AVTNPL.BO
2024-02-14,HCSG
2024-02-14,QGLDF
2024-02-14,MNTV
2024-02-14,JTEKTINDIA.BO
2024-02-14,048530.KQ
2024-02-14,CRISIL.NS
2024-02-14,PTEN
2024-02-14,5105.T
2024-02-14,CMPD
2024-02-14,1899.T
2024-02-14,5194.T
2024-02-14,GUJAPOLLO.BO
2024-02-14,BMT.AX
2024-02-14,MOWI.OL
2024-02-14,CCE.AX
2024-02-14,AR
2024-02-14,HGS.NS
2024-02-14,CNA.L
2024-02-14,0945.HK
2024-02-14,8151.T
2024-02-14,LAD
2024-02-14,POLYPLEX.BO
2024-02-14,AKSHOPTFBR.BO
2024-02-14,4481.T
2024-02-14,BVCL.NS
2024-02-14,4295.T
2024-02-14,1780.T
2024-02-14,MMLP
2024-02-14,MARKSANS.BO
2024-02-14,VLPNY
2024-02-14,SMFKY
2024-02-14,VVA.AX
2024-02-14,AWK
2024-02-14,LI.PA
2024-02-14,SONAMLTD.NS
2024-02-14,ROLTA.NS
2024-02-14,PNNT
2024-02-14,5285.KL
2024-02-14,UNICY
2024-02-14,SEZI.ST
2024-02-14,TOM.OL
2024-02-14,CF
2024-02-14,3983.T
2024-02-14,TCBS
2024-02-14,263750.KQ
2024-02-14,DSNO.ST
2024-02-14,AEM.TO
2024-02-14,ECL.SN
2024-02-14,ATEX
2024-02-14,NLFSK.CO
2024-02-14,AMP.AX
2024-02-14,KMMPF
2024-02-14,CHEF
2024-02-14,FOCS
2024-02-14,PTC.BO
2024-02-14,PAF.L
2024-02-14,ARIES.NS
2024-02-14,ECVTF
2024-02-14,ATXG
2024-02-14,3020.T
2024-02-14,SUPRAJIT.NS
2024-02-14,CDM.AX
2024-02-14,7093.T
2024-02-14,SVNLY
2024-02-14,FSLY
2024-02-14,AMKBY
2024-02-14,7952.T
2024-02-14,MTL.TO
2024-02-14,PSH.BK
2024-02-14,SUL.AX
2024-02-14,PCIB.OL
2024-02-14,AVG.L
2024-02-14,NHY.OL
2024-02-14,STOR-B.ST
2024-02-14,HIT.AX
2024-02-14,4974.T
2024-02-14,KAR.ST
2024-02-14,EVZ.AX
2024-02-14,GAU.TO
2024-02-14,AGTX
2024-02-14,YZZKF
2024-02-14,GREENPOWER.NS
2024-02-14,BIM.ST
2024-02-14,VTR
2024-02-14,AXISCADES.NS
2024-02-14,ASYS
2024-02-14,SLBK
2024-02-14,ORG.AX
2024-02-14,NTST
2024-02-14,SINT.ST
2024-02-14,AVONMORE.NS
2024-02-14,SGKN.SW
2024-02-14,RIII.L
2024-02-14,078930.KS
2024-02-14,AMBICAAGAR.NS
2024-02-14,POLYPLEX.NS
2024-02-14,DUI.AX
2024-02-14,WLD.AX
2024-02-14,TWLO
2024-02-14,HIT.AX
2024-02-14,7069.T
2024-02-14,SPIC.BO
2024-02-14,TONPF
2024-02-14,BPF-UN.TO
2024-02-14,4147.TWO
2024-02-14,HLF
2024-02-14,EXTO
2024-02-14,AGAS.OL
2024-02-14,0HR2.L
2024-02-14,SNOWMAN.NS
2024-02-14,JINDALPHOT.NS
2024-02-14,000150.KS
2024-02-14,EAF
2024-02-14,MUTHOOTFIN.NS
2024-02-14,MCRI
2024-02-14,3978.T
2024-02-14,ARMN
2024-02-14,3001.T
2024-02-14,0I9F.L
2024-02-14,QIPT
2024-02-14,ODL.OL
2024-02-14,KRZ.IR
2024-02-14,EFECTE.HE
2024-02-14,6013.T
2024-02-14,DRD
2024-02-14,5074.T
2024-02-14,ADMT
2024-02-14,SUN
2024-02-14,7038.T
2024-02-14,PTL.AX
2024-02-14,DPMLF
2024-02-14,GPN
2024-02-14,VIMIAN.ST
2024-02-14,EVT.TO
2024-02-14,NEXT.OL
2024-02-14,CXT
2024-02-14,CQR.AX
2024-02-14,VHP.NZ
2024-02-14,FASTAT.ST
2024-02-14,BANG.BO
2024-02-14,6638.T
2024-02-14,CWYUF
2024-02-14,FCPT
2024-02-14,OREGE.PA
2024-02-14,0L8A.L
2024-02-14,3681.T
2024-02-14,IIJIY
2024-02-14,VIVIMEDLAB.NS
2024-02-14,FDJ.PA
2024-02-14,067160.KQ
2024-02-14,OPC.DE
2024-02-14,SAF.PA
2024-02-14,BIOT.ST
2024-02-14,ALEMBICLTD.BO
2024-02-14,4004.T
2024-02-14,WMB
2024-02-14,COV.PA
2024-02-14,4922.T
2024-02-14,OXY
2024-02-14,BGC
2024-02-14,7359.T
2024-02-14,SENEA
2024-02-14,LOGI-A.ST
2024-02-14,LIBERTSHOE.NS
2024-02-14,1QZ.DE
2024-02-14,3135.T
2024-02-14,ADPT
2024-02-14,DBD
2024-02-14,4634.T
2024-02-14,020560.KS
2024-02-14,CME
2024-02-14,WF
2024-02-14,PHX
2024-02-14,WAWI.OL
2024-02-14,VNWTF
2024-02-14,AVNT
2024-02-14,STIL.ST
2024-02-14,SECUF
2024-02-14,GPMT
2024-02-14,WHC.AX
2024-02-14,ALEMBICLTD.NS
2024-02-14,TRNO
2024-02-14,IRT
2024-02-14,HL
2024-02-14,EAM.V
2024-02-14,VECO
2024-02-14,CBG.BK
2024-02-14,6237.T
2024-02-14,035080.KQ
2024-02-15,CEG
2024-02-15,HALKB.IS
2024-02-15,USM
2024-02-15,BIT.AX
2024-02-15,DRR.AX
2024-02-15,LECO
2024-02-15,ASX.AX
2024-02-15,0R1A.L
2024-02-15,SIKA.SW
2024-02-15,SO
2024-02-15,TXG
2024-02-15,ULH
2024-02-15,OTEC.OL
2024-02-15,AGIL
2024-02-15,3487.T
2024-02-15,NIBE-B.ST
2024-02-15,DYFSF
2024-02-15,PARSVNATH.BO
2024-02-15,AP2.DE
2024-02-15,357250.KS
2024-02-15,0ABA.L
2024-02-15,ITGR
2024-02-15,ARCH
2024-02-15,LXP
2024-02-15,BGEO.L
2024-02-15,BPMC
2024-02-15,ZBRA
2024-02-15,MNTC.ST
2024-02-15,BIO.B
2024-02-15,DRR.AX
2024-02-15,ELME
2024-02-15,TOST
2024-02-15,DRETF
2024-02-15,028300.KQ
2024-02-15,NS
2024-02-15,AC.TO
2024-02-15,KCC.OL
2024-02-15,SDA
2024-02-15,ORAN
2024-02-15,CAMT
2024-02-15,IRWD
2024-02-15,SURYAROSNI.BO
2024-02-15,RARE
2024-02-15,BORR
2024-02-15,AMN
2024-02-15,TRVX.OL
2024-02-15,KELYB
2024-02-15,ACCON.ST
2024-02-15,RMS.PA
2024-02-15,CWY.AX
2024-02-15,ALNY
2024-02-15,EDF.PA
2024-02-15,CGNX
2024-02-15,LH
2024-02-15,TOST
2024-02-15,PFG.AX
2024-02-15,DFYFF
2024-02-15,COHU
2024-02-15,HTGC
2024-02-15,2689.T
2024-02-15,JMIA
2024-02-15,MOL.BD
2024-02-15,PENN
2024-02-15,CLBT
2024-02-15,WSO.B
2024-02-15,PAX
2024-02-15,4336.HK
2024-02-15,EMBRAC-B.ST
2024-02-15,RI.PA
2024-02-15,IBC.AX
2024-02-15,BRDCY
2024-02-15,SALM.OL
2024-02-15,ED
2024-02-15,YELP
2024-02-15,SCBFF
2024-02-15,SIS.DE
2024-02-15,WEN
2024-02-15,SPWR
2024-02-15,SLTTF
2024-02-15,GEO
2024-02-15,BLZE
2024-02-15,SN
2024-02-15,ETL.PA
2024-02-15,GPC
2024-02-15,PDFS
2024-02-15,DRR.AX
2024-02-15,ATRC
2024-02-15,MERC
2024-02-15,ING.AX
2024-02-15,COF.AX
2024-02-15,DKNG
2024-02-15,OST
2024-02-15,GLOB
2024-02-15,LNT
2024-02-15,BIT.AX
2024-02-15,5101.T
2024-02-15,METSO.HE
2024-02-15,EMGS.OL
2024-02-15,DCO
2024-02-15,0JDO.L
2024-02-15,LTC
2024-02-15,IBC.AX
2024-02-15,TTD
2024-02-15,OPEN
2024-02-15,HBI
2024-02-15,EIG
2024-02-15,ISN.SW
2024-02-15,ASPO.HE
2024-02-15,UNI.MI
2024-02-15,0JSY.L
2024-02-15,ELG.DE
2024-02-15,SHAK
2024-02-15,BRDCY
2024-02-15,GTCH
2024-02-15,EXL1V.HE
2024-02-15,LNVGY
2024-02-15,5108.T
2024-02-15,MTY.TO
2024-02-15,YETI
2024-02-15,ALE
2024-02-15,GTX
2024-02-15,OPI
2024-02-15,DCHRF
2024-02-15,MNOV
2024-02-15,TSLX
2024-02-15,WPAY.ST
2024-02-15,CVE
2024-02-15,013030.KS
2024-02-15,SBX.OL
2024-02-15,TOT.AX
2024-02-15,TMICY
2024-02-15,MLLGF
2024-02-15,LBTYK
2024-02-15,IREN
2024-02-15,PFG.AX
2024-02-15,CROX
2024-02-15,AORT
2024-02-15,VNT
2024-02-15,DZSI
2024-02-15,3904.T
2024-02-15,MBCOF
2024-02-15,CRCW
2024-02-15,AGILQ
2024-02-15,RELX
2024-02-15,ENI.MI
2024-02-15,CWST
2024-02-15,SEBC
2024-02-15,BETS-B.ST
2024-02-15,TOT.AX
2024-02-15,DKSH.SW
2024-02-15,KNSL
2024-02-15,UMI.BR
2024-02-15,OTLY
2024-02-15,CYFL
2024-02-15,SCHAEFFLER.BO
2024-02-15,IAG.AX
2024-02-15,MJNE
2024-02-15,IRDM
2024-02-15,PBF
2024-02-15,PREC.ST
2024-02-15,ILAL
2024-02-15,PGH.AX
2024-02-15,FAG.ST
2024-02-15,0KE0.L
2024-02-15,ADP.PA
2024-02-15,STGT.BK
2024-02-15,UNS.TO
2024-02-15,MYTE
2024-02-15,LWCL
2024-02-15,IMPC.ST
