date,symbol,revenue,eps,time,revenueestimated
2024-03-12,6696.T,,,bmo,
2024-03-12,FMS.AX,,,bmo,
2024-03-12,ZMI.AX,,,bmo,
2024-03-12,3539.T,,,bmo,
2024-03-12,QEM.AX,,,bmo,
2024-03-12,LPSN.TA,,,bmo,61020000
2024-03-12,BYH.AX,,,bmo,
2024-03-12,5522.TW,,,bmo,
2024-03-12,CMT,,,bmo,70750000
2024-03-12,1837.HK,,,bmo,
2024-03-12,LUNA,,,bmo,37020000
2024-03-12,SYN.L,,,bmo,
2024-03-12,2393.TW,,,bmo,4398000000
2024-03-12,CHN.AX,,,bmo,
2024-03-12,2406.TW,,,bmo,
2024-03-12,1720.TW,,,bmo,1675000000
2024-03-12,ADS.DE,,,bmo,4885430000
2024-03-12,RFL,,,bmo,
2024-03-12,CHN.AX,,,bmo,
2024-03-12,IKNA,,,bmo,3140000
2024-03-12,TUERD,,,bmo,
2024-03-12,SRG,,,bmo,
2024-03-12,CXI.TO,,,bmo,24770000
2024-03-12,8155.TWO,,,bmo,936694000
2024-03-12,AEV.AX,,,bmo,
2024-03-12,ZEU.AX,,,bmo,
2024-03-12,2885.TW,,,bmo,15921000000
2024-03-12,WEC.AX,,,bmo,
2024-03-12,EM2.AX,,,bmo,
2024-03-12,PEC.AX,,,bmo,
2024-03-12,VOX.V,,,bmo,
2024-03-13,FOUR.L,,,bmo,
2024-03-13,PEN.AX,,,bmo,21550000
2024-03-13,ARV.AX,,,bmo,
2024-03-13,ADEN.TO,,,bmo,670650000
2024-03-13,NSM.AX,,,bmo,
2024-03-13,0QYM.L,,,bmo,
2024-03-13,E2E.NS,,,bmo,
2024-03-13,6184.T,,,bmo,
2024-03-13,AUDAQ,,,bmo,
2024-03-13,0A23.L,,,bmo,
2024-03-13,6619.T,,,bmo,
2024-03-13,CDXC,,,bmo,20980000
2024-03-13,010050.KS,,,bmo,
2024-03-13,MDB,,,bmo,433730000
2024-03-13,EOAN.DE,,,bmo,45009500000
2024-03-13,NAPA,,,bmo,106300000
2024-03-13,HBPCF,,,--,
2024-03-13,6477.TW,,,bmo,250000000
2024-03-13,MVO,,,bmo,50800000
2024-03-13,STCN,,,bmo,
2024-03-13,CAU.L,,,bmo,
2024-03-13,G88.AX,,,bmo,
2024-03-13,MBK.AX,,,bmo,
2024-03-13,PEN.AX,,,bmo,21550000
2024-03-13,TRC,,,bmo,14270000
2024-03-13,MN.MI,,,bmo,
2024-03-13,1589.TW,,,bmo,2072330000
2024-03-13,2616.HK,,,bmo,
2024-03-13,RIEN.SW,,,bmo,
2024-03-13,NCR.AX,,,bmo,
2024-03-13,FIPP.L,,,bmo,
2024-03-13,HHR.AX,,,bmo,
2024-03-13,NOHAL.OL,,,bmo,45500000
2024-03-13,SRV-UN.TO,,,bmo,
2024-03-13,1517.TW,,,bmo,992000000
2024-03-13,LEGIF,,,--,
2024-03-13,QNRX,,,bmo,
2024-03-13,4075.T,,,bmo,
2024-03-13,GRTX,,,bmo,
2024-03-13,IUR.DE,,,bmo,
2024-03-13,3475.T,,,bmo,
2024-03-13,NATR,,,bmo,111202000
2024-03-13,DAL.MI,,,bmo,
2024-03-13,ELET6.SA,,,bmo,10517200000
2024-03-13,ERES.QA,,,bmo,376937000
2024-03-13,AXN.AX,,,bmo,
2024-03-13,TITC.BR,,,bmo,
2024-03-13,0HX7.L,,,bmo,
2024-03-13,KLDI,,,amc,
2024-03-13,BWAY.TA,,,bmo,32730000
2024-03-13,FXPO.L,,,bmo,
2024-03-13,HYPE3.SA,,,bmo,2011550000
2024-03-13,DADA,,,bmo,437410000
2024-03-13,BBXIA,,,bmo,
2024-03-13,AOU.AX,,,bmo,
2024-03-13,LMNL,,,bmo,
2024-03-13,FGH,,,bmo,
2024-03-13,2515.TW,,,bmo,
2024-03-13,8126.HK,,,bmo,
2024-03-13,6309.T,,,bmo,
2024-03-13,GBZ.AX,,,bmo,
2024-03-13,BKHYY,,,--,
2024-03-13,2106.TW,,,bmo,8853000000
2024-03-13,ENEV3.SA,,,bmo,1829110000
2024-03-13,DMRE.DE,,,bmo,
2024-03-13,FVI.TO,,,bmo,351440000
2024-03-13,OTCM,,,amc,28330000
2024-03-13,SONX,,,amc,11800000
2024-03-13,134790.KS,,,bmo,
2024-03-13,VIVHY,,,bmo,
2024-03-13,KAI.AX,,,bmo,
2024-03-13,MCM.AX,,,bmo,
2024-03-13,GCY.AX,,,bmo,
2024-03-13,PMTS,,,bmo,104400000
2024-03-13,BMG.AX,,,bmo,
2024-03-13,GMGI,,,bmo,120000000
2024-03-13,2163.T,,,bmo,
2024-03-13,ROO.L,,,bmo,
2024-03-13,2353.TW,,,bmo,67306800000
2024-03-13,CNE.L,,,bmo,
2024-03-13,TGP.L,,,bmo,
2024-03-13,BCB.AX,,,bmo,
2024-03-13,TCRX,,,bmo,
2024-03-13,S,,,amc,169280000
2024-03-13,ENX.AX,,,bmo,
2024-03-13,XERS,,,bmo,43550000
2024-03-13,CXM.AX,,,bmo,
2024-03-13,FALC,,,--,
2024-03-13,BNTGY,,,--,
2024-03-13,GDSN.MX,,,bmo,
2024-03-13,CELL.MI,,,bmo,
2024-03-13,9240.T,,,bmo,
2024-03-13,KURN.SW,,,bmo,
2024-03-13,ZDGE,,,bmo,6632000
2024-03-13,KGEIF,,,bmo,
2024-03-13,FTK,,,amc,47250000
2024-03-13,S&J.BK,,,bmo,
2024-03-13,MOR.DE,,,bmo,63400000
2024-03-13,SALM,,,bmo,85000000
2024-03-13,WISA,,,bmo,750000
2024-03-13,TKL.AX,,,bmo,
2024-03-13,1504.TW,,,bmo,14875700000
2024-03-13,SI6.AX,,,bmo,
2024-03-13,EBIXQ,,,bmo,
2024-03-13,FRBK,,,bmo,27280000
2024-03-13,PNT.AX,,,bmo,
2024-03-13,APTCF,,,bmo,
2024-03-13,CNFR,,,bmo,16230000
2024-03-13,PFIE,,,bmo,14850000
2024-03-13,YDUQ3.SA,,,bmo,1249130000
2024-03-13,TMV.DE,,,bmo,169620000
2024-03-13,ARV.AX,,,bmo,
2024-03-13,KZR.AX,,,bmo,
2024-03-13,HDSN,,,bmo,40280000
2024-03-13,KNDI,,,bmo,76815000
2024-03-13,NRX.AX,,,bmo,
2024-03-13,2520.TW,,,bmo,2904000000
2024-03-13,AMAR3.SA,,,bmo,
2024-03-13,EVR.AX,,,bmo,
2024-03-13,DVG.V,,,bmo,
2024-03-13,CLLS,,,bmo,
2024-03-13,CMB.MI,,,bmo,
2024-03-13,1316.HK,,,bmo,
2024-03-13,TKL.AX,,,bmo,
2024-03-13,AGRI,,,bmo,
2024-03-13,SOLV.BR,,,bmo,
2024-03-13,FSF.NZ,,,bmo,21445800000
2024-03-13,KWS.L,,,bmo,
2024-03-13,RTR.AX,,,bmo,
2024-03-13,FDM.L,,,bmo,
2024-03-13,PNA1V.HE,,,bmo,
2024-03-13,ORON.SW,,,bmo,
2024-03-13,LIDR,,,bmo,100000
2024-03-13,GRX.AX,,,bmo,
2024-03-13,NES.AX,,,bmo,
2024-03-13,SFL.MI,,,bmo,239300000
2024-03-13,5292.KL,,,bmo,
2024-03-13,3480.T,,,bmo,14140000
2024-03-13,UNFI,,,bmo,7887660000
2024-03-13,2913.TW,,,bmo,82657000
2024-03-13,PACK+,,,bmo,
2024-03-13,AD-UN.TO,,,bmo,40850000
2024-03-13,018250.KS,,,bmo,725270000
2024-03-13,0045.HK,,,bmo,
2024-03-13,ADDYY,,,--,
2024-03-13,TNYA,,,bmo,
2024-03-13,NVEI,,,bmo,319510000
2024-03-13,ZAL.DE,,,bmo,3200040000
2024-03-13,BAMXF,,,--,
2024-03-13,VSEC,,,bmo,234480000
2024-03-13,IDW,,,bmo,
2024-03-13,8491.HK,,,bmo,
2024-03-13,WOOF,,,bmo,1615200000
2024-03-13,YMM,,,bmo,
2024-03-13,0086.HK,,,bmo,
2024-03-13,FRU.DE,,,bmo,
2024-03-13,APG.AX,,,bmo,
2024-03-13,ECOR,,,bmo,4970000
2024-03-13,ZNC.AX,,,bmo,
2024-03-13,2881.TW,,,bmo,36610400000
2024-03-13,ADN.AX,,,bmo,
2024-03-13,GWH,,,amc,3540000
2024-03-13,ADRZY,,,--,
2024-03-13,3611.TWO,,,bmo,1810770000
2024-03-13,AGR.AX,,,bmo,
2024-03-13,3030.SR,,,bmo,377780000
2024-03-13,CRRTF,,,bmo,
2024-03-13,ALFA.L,,,bmo,
2024-03-13,AEF.MI,,,bmo,
2024-03-13,SD,,,bmo,
2024-03-13,BBY.L,,,bmo,
2024-03-13,USIO,,,bmo,20430000
2024-03-13,2678.T,,,bmo,111980000
2024-03-13,DFV.DE,,,bmo,
2024-03-13,SRZ.AX,,,bmo,100000
2024-03-13,PUA.AX,,,bmo,
2024-03-13,UUUU,,,bmo,6450000
2024-03-13,PSL.AX,,,bmo,
2024-03-13,WKT.AX,,,bmo,
2024-03-13,9914.TW,,,bmo,
2024-03-13,SG.MI,,,bmo,33030000
2024-03-13,BLN.TO,,,bmo,27080000
2024-03-13,CHW.TO,,,bmo,79560000
2024-03-13,PNM.AX,,,bmo,
2024-03-13,KRIUF,,,bmo,
2024-03-13,ADG.AX,,,bmo,
2024-03-13,6121.TWO,,,bmo,24182000000
2024-03-13,3246.T,,,bmo,
2024-03-13,DWS.DE,,,bmo,646390000
2024-03-13,RHI.AX,,,bmo,
2024-03-13,ECNL.MI,,,bmo,145860000
2024-03-13,ABEO.PA,,,bmo,
2024-03-13,MIG3.L,,,bmo,
2024-03-13,BSRTF,,,bmo,42079000
2024-03-13,3249.T,,,bmo,
2024-03-13,0268.HK,,,bmo,
2024-03-13,NME.AX,,,bmo,
2024-03-13,2382.TW,,,bmo,307048000000
2024-03-13,KLXE,,,bmo,218120000
2024-03-13,GGRP.JK,,,bmo,
2024-03-13,MTNB,,,bmo,
2024-03-13,SIS.TO,,,bmo,215330000
2024-03-13,DME.AX,,,bmo,
2024-03-13,4123.TWO,,,bmo,460000000
2024-03-13,OXX.AX,,,bmo,
2024-03-13,035810.KQ,,,bmo,
2024-03-13,6277.TW,,,bmo,1392000000
2024-03-13,BPT,,,bmo,
2024-03-13,GED.AX,,,bmo,
2024-03-13,BIOCQ,,,bmo,
2024-03-13,FYI.AX,,,bmo,
2024-03-13,SLNFF,,,bmo,
2024-03-13,1802.TW,,,bmo,11387400000
2024-03-13,ADN.AX,,,bmo,
2024-03-13,SFQ.DE,,,bmo,
2024-03-13,CPB,,,bmo,2441070000
2024-03-13,CBSTF,,,bmo,128070000
2024-03-13,2609.TW,,,bmo,32110800000
2024-03-13,MRN.PA,,,bmo,
2024-03-13,REVG,,,bmo,579420000
2024-03-13,0293.HK,,,bmo,
2024-03-13,NC,,,amc,
2024-03-13,TRAGF,,,bmo,
2024-03-13,CDR.TO,,,bmo,
2024-03-13,KRO,,,bmo,379060000
2024-03-13,HARB-B.CO,,,bmo,
2024-03-13,TARA,,,bmo,
2024-03-13,KFY,,,bmo,658500000
2024-03-13,R3D.AX,,,bmo,
2024-03-13,VET,,,bmo,442660000
2024-03-13,TMG.AX,,,bmo,
2024-03-13,2198.T,,,bmo,5240000
2024-03-13,NNGRY,,,bmo,
2024-03-13,SBK.JO,,,bmo,
2024-03-13,GOL,,,bmo,
2024-03-13,JSPR,,,bmo,
2024-03-13,0YC0.L,,,bmo,
2024-03-13,EVG.AX,,,bmo,
2024-03-13,KEI.TO,,,bmo,15720000
2024-03-13,CNJ.AX,,,bmo,
2024-03-13,0S10.L,,,bmo,
2024-03-13,CURN,,,bmo,11430000
2024-03-13,AMRS,,,bmo,
2024-03-13,9632.T,,,bmo,
2024-03-13,EBIX,,,--,125600000
2024-03-13,GBLB.BR,,,bmo,
2024-03-13,SUV.AX,,,bmo,
2024-03-13,UGDIF,,,bmo,
2024-03-13,E25.AX,,,bmo,
2024-03-13,VRC.AX,,,bmo,
2024-03-13,1113.HK,,,bmo,
2024-03-13,MAVI.IS,,,bmo,
2024-03-13,VZUG.SW,,,bmo,
2024-03-13,METC,,,bmo,186910000
2024-03-13,TACT,,,bmo,13600000
2024-03-13,VAL.AX,,,bmo,
2024-03-13,8926.TW,,,bmo,525806000
2024-03-13,OCI.L,,,bmo,
2024-03-13,MHLD,,,bmo,402690000
2024-03-13,ALE.WA,,,bmo,3086000000
2024-03-13,HLAG.DE,,,bmo,3682120000
2024-03-13,STR,,,amc,
2024-03-13,VRDN,,,bmo,160000
2024-03-13,6182.TWO,,,bmo,3319000000
2024-03-13,ESTE,,,bmo,
2024-03-13,GPRK,,,bmo,226000000
2024-03-13,WKT.AX,,,bmo,
2024-03-13,BLV.PA,,,bmo,215000000
2024-03-13,7640.T,,,bmo,
2024-03-13,ZV.MI,,,bmo,
2024-03-13,HAIVF,,,bmo,
2024-03-13,RBT,,,bmo,
2024-03-13,SRG.MI,,,bmo,697000000
2024-03-13,ABM,,,bmo,2012650000
2024-03-13,SWP.TO,,,bmo,89940000
2024-03-13,GML.AX,,,bmo,
2024-03-13,NWE.AX,,,bmo,
2024-03-13,NERV,,,bmo,
2024-03-13,0006.HK,,,bmo,
2024-03-13,LDI,,,bmo,236760000
2024-03-13,PACK,,,bmo,87040000
2024-03-13,AZS.AX,,,bmo,
2024-03-13,CIR,,,bmo,
2024-03-13,KOR.AX,,,bmo,22600000
2024-03-13,5243.TW,,,bmo,3117000000
2024-03-13,TAEE11.SA,,,bmo,629500000
2024-03-13,BGSF,,,bmo,75050000
2024-03-13,2359.TW,,,bmo,
2024-03-13,ALMRB.PA,,,bmo,
2024-03-13,MARR.MI,,,bmo,609084000
2024-03-13,SQN.SW,,,bmo,
2024-03-13,MHGU,,,--,
2024-03-13,XBIT,,,bmo,7000000
2024-03-13,9938.TW,,,bmo,3472250000
2024-03-13,GORO,,,amc,18950000
2024-03-13,KT,,,bmo,
2024-03-13,BTR.AX,,,bmo,
2024-03-13,ADES,,,bmo,27000000
2024-03-13,SVG.AX,,,bmo,
2024-03-13,BRB.AX,,,bmo,
2024-03-13,YSG,,,bmo,117332000
2024-03-13,AUD,,,bmo,
2024-03-13,BGL.AX,,,bmo,
2024-03-13,ALL.L,,,bmo,
2024-03-13,OKR.AX,,,bmo,
2024-03-13,ASRT,,,bmo,33810000
2024-03-13,CRGX,,,bmo,
2024-03-13,BIM.PA,,,bmo,
2024-03-13,8079.T,,,bmo,
2024-03-13,RIE.AX,,,bmo,
2024-03-13,WBD.MI,,,bmo,
2024-03-13,092730.KS,,,bmo,
2024-03-13,0IPD.L,,,bmo,
2024-03-13,SSIT.L,,,bmo,
2024-03-13,SFPN.SW,,,bmo,
2024-03-13,SVL.AX,,,bmo,65410000
2024-03-13,EPE.JO,,,bmo,
2024-03-13,GBZ.AX,,,bmo,
2024-03-13,AIL.JO,,,bmo,
2024-03-13,CSE.AX,,,bmo,
2024-03-13,IPO.TO,,,bmo,47900000
2024-03-13,VRA,,,bmo,136050000
2024-03-13,AUDA,,,bmo,
2024-03-13,1201.TW,,,bmo,
2024-03-13,HPR.AX,,,bmo,
2024-03-13,ARQ,,,bmo,27000000
2024-03-13,AZL.AX,,,bmo,
2024-03-13,1910.HK,,,bmo,7495500000
2024-03-13,AYRWF,,,bmo,114440000
2024-03-13,LOMA,,,bmo,
2024-03-13,2608.TW,,,bmo,
2024-03-13,4666.T,,,bmo,86500000
2024-03-13,RSID3.SA,,,bmo,59896000
2024-03-13,AQD.AX,,,bmo,
2024-03-13,SSSS,,,bmo,1100000
2024-03-13,TCON,,,bmo,1000000
2024-03-13,PRQ.TO,,,bmo,
2024-03-13,PTRUF,,,bmo,
2024-03-13,286940.KS,,,bmo,1320390000
2024-03-13,CYL.AX,,,bmo,242400000
2024-03-13,AQD.AX,,,bmo,
2024-03-13,OPRX,,,bmo,26470000
2024-03-13,JPR.AX,,,bmo,
2024-03-13,LMB,,,bmo,129370000
2024-03-13,EOLS,,,bmo,60060000
2024-03-13,TEG.AX,,,bmo,
2024-03-13,6387.T,,,bmo,2920000
2024-03-13,VMX.PA,,,bmo,8000000
2024-03-13,LRL.AX,,,bmo,
2024-03-13,2227.TW,,,bmo,
2024-03-13,MNTX,,,bmo,74110000
2024-03-13,9942.TW,,,bmo,1328000000
2024-03-13,SISXF,,,bmo,
2024-03-13,DBK.DE,,,bmo,7861790000
2024-03-13,PTMN,,,amc,19040000
2024-03-13,MRR.AX,,,bmo,
2024-03-13,2610.TW,,,bmo,46448500000
2024-03-13,280360.KS,,,bmo,4300500000
2024-03-13,IGIC,,,amc,188800000
2024-03-13,VBNK,,,bmo,22570000
2024-03-13,BKTPF,,,bmo,
2024-03-13,NDLS,,,bmo,125580000
2024-03-13,3458.T,,,bmo,16970000
2024-03-13,SES.MI,,,bmo,
2024-03-13,LRFC,,,amc,
2024-03-13,PATH,,,amc,383830000
2024-03-13,AQX.AX,,,bmo,
2024-03-13,3976.T,,,bmo,
2024-03-13,OPAP.AT,,,bmo,
2024-03-13,CTTAY,,,--,
2024-03-13,PARP.PA,,,bmo,
2024-03-13,CION.TA,,,bmo,
2024-03-13,PMN,,,bmo,
2024-03-13,EFTR,,,bmo,
2024-03-13,INFU,,,bmo,30000000
2024-03-13,001820.KS,,,bmo,75470000
2024-03-13,MIRM,,,bmo,67760000
2024-03-13,TEG.AX,,,bmo,
2024-03-13,TRU.L,,,bmo,
2024-03-13,CLV.AX,,,bmo,70020000
2024-03-13,HBP.TO,,,bmo,
2024-03-13,CRUZ.CN,,,bmo,
2024-03-13,7033.T,,,bmo,4900000
2024-03-13,WA8.AX,,,bmo,
2024-03-13,SDO.JO,,,bmo,
2024-03-13,KCT.L,,,bmo,
2024-03-13,2362.TW,,,bmo,
2024-03-13,MHIVF,,,bmo,
2024-03-13,PETZ3.SA,,,bmo,851330000
2024-03-13,ADS.F,,,bmo,6941530000
2024-03-13,AHN.AX,,,bmo,
2024-03-13,KRMD,,,bmo,6940000
2024-03-13,URC.V,,,bmo,
2024-03-13,ENT.AX,,,bmo,
2024-03-14,0LXC.L,,,bmo,
2024-03-14,AKA,,,bmo,
2024-03-14,D03.SI,,,bmo,
2024-03-14,XXII,,,bmo,17100000
2024-03-14,CMTL,,,bmo,152850000
2024-03-14,4813.T,,,bmo,
2024-03-14,CLRB,,,bmo,
2024-03-14,TGEN,,,bmo,7310000
2024-03-14,CION,,,bmo,58330000
2024-03-14,DIS.MI,,,bmo,86600000
2024-03-14,PRME,,,bmo,
2024-03-14,VAR.AX,,,bmo,
2024-03-14,6630.T,,,bmo,9627000
2024-03-14,3665.T,,,bmo,1324000
2024-03-14,SIRZF,,,bmo,
2024-03-14,TMT.AX,,,bmo,
2024-03-14,YPF,,,bmo,
2024-03-14,GUBRF.IS,,,bmo,3513000000
2024-03-14,STPDF,,,bmo,
2024-03-14,025000.KS,,,bmo,
2024-03-14,7050.T,,,bmo,
2024-03-14,9904.TW,,,bmo,60972200000
2024-03-14,GETR,,,bmo,
2024-03-14,E4C.DE,,,bmo,31754000
2024-03-14,AUH.AX,,,bmo,
2024-03-14,HEXO,,,bmo,
2024-03-14,WE.V,,,bmo,
2024-03-14,ANCTF,,,bmo,
2024-03-14,ASN.AX,,,bmo,
2024-03-14,RST.L,,,bmo,
2024-03-14,HAS.AX,,,bmo,
2024-03-14,7113.KL,,,bmo,617350000
2024-03-14,VFF,,,bmo,69790000
2024-03-14,NWRN.SW,,,bmo,
2024-03-14,IDIP.PA,,,bmo,
2024-03-14,1532.TW,,,bmo,
2024-03-14,BIOVIC-B.ST,,,bmo,
2024-03-14,AUZ.AX,,,bmo,
2024-03-14,005680.KS,,,bmo,202500000
2024-03-14,MLEC,,,bmo,
2024-03-14,SSIF.L,,,bmo,
2024-03-14,ETH.MI,,,bmo,
2024-03-14,8415.TWO,,,bmo,4259270000
2024-03-14,1447.TW,,,bmo,4114730000
2024-03-14,PWFL,,,bmo,34340000
2024-03-14,BIRD,,,bmo,69060000
2024-03-14,9945.TW,,,bmo,
2024-03-14,6547.TWO,,,bmo,9000000
2024-03-14,RHM.DE,,,bmo,2897920000
2024-03-14,NAG.AX,,,bmo,
2024-03-14,ADBE.SW,,,bmo,
2024-03-14,ACS.AX,,,bmo,
2024-03-14,YRD,,,bmo,
2024-03-14,AKBA,,,bmo,55890000
2024-03-14,VZLA,,,bmo,
2024-03-14,WPM,,,bmo,271940000
2024-03-14,FF,,,amc,
2024-03-14,1972.HK,,,bmo,
2024-03-14,NPM.AX,,,bmo,
2024-03-14,MOLN,,,bmo,
2024-03-14,NWF.AX,,,bmo,
2024-03-14,GEMD.L,,,bmo,
2024-03-14,1711.TW,,,bmo,
2024-03-14,CYRE3.SA,,,bmo,1612810000
2024-03-14,REI,,,bmo,96910000
2024-03-14,RASP.ME,,,bmo,
2024-03-14,CJ.TO,,,bmo,147600000
2024-03-14,HBIO,,,bmo,29110000
2024-03-14,4927.TW,,,bmo,5641000000
2024-03-14,5607.TW,,,bmo,
2024-03-14,4174.T,,,bmo,2180000
2024-03-14,CGN.AX,,,bmo,
2024-03-14,8114.TW,,,bmo,2395000000
2024-03-14,RIBT,,,--,10252000
2024-03-14,ARE.AX,,,bmo,
2024-03-14,AEE.AX,,,bmo,
2024-03-14,005290.KS,,,bmo,
2024-03-14,VYNE,,,bmo,150000
2024-03-14,9743.T,,,bmo,19402000
2024-03-14,1319.TW,,,bmo,6450250000
2024-03-14,SWBI,,,bmo,133550000
2024-03-14,4431.T,,,bmo,1980000
2024-03-14,PXS,,,bmo,9000000
2024-03-14,VKCO.VI,,,bmo,
2024-03-14,7614.T,,,bmo,
2024-03-14,LPI.AX,,,bmo,
2024-03-14,XOMA,,,bmo,3600000
2024-03-14,LTA.PA,,,bmo,
2024-03-14,CTO.V,,,bmo,
2024-03-14,1582.TW,,,bmo,
2024-03-14,GBTG,,,bmo,541170000
2024-03-14,0867.HK,,,bmo,
2024-03-14,009290.KS,,,bmo,1203300000
2024-03-14,LIT.L,,,bmo,40250000
2024-03-14,GPS,,,amc,4216500000
2024-03-14,MXGFF,,,bmo,
2024-03-14,ODM.AX,,,bmo,
2024-03-14,3134.T,,,bmo,4315000
2024-03-14,AJQ.AX,,,bmo,
2024-03-14,RGL.AX,,,bmo,
2024-03-14,LIFE,,,bmo,50000
2024-03-14,AEYE,,,bmo,7930000
2024-03-14,ADY.AX,,,bmo,
2024-03-14,RNX.AX,,,bmo,
2024-03-14,IOG.L,,,bmo,
2024-03-14,GCM.AX,,,bmo,
2024-03-14,BOSSY,,,--,
2024-03-14,3038.T,,,bmo,105570000
2024-03-14,ACTG,,,bmo,8000000
2024-03-14,AVZ.AX,,,bmo,
2024-03-14,DLTH,,,bmo,242500000
2024-03-14,EMR.AX,,,bmo,352310000
2024-03-14,AEE.AX,,,bmo,
2024-03-14,GLTO,,,bmo,
2024-03-14,3269.T,,,bmo,
2024-03-14,0001.HK,,,bmo,
2024-03-14,AUC.AX,,,bmo,
2024-03-14,XNET,,,bmo,
2024-03-14,JYNT,,,bmo,29080000
2024-03-14,TLYS,,,amc,170520000
2024-03-14,DTC,,,bmo,166150000
2024-03-14,SWSSF,,,bmo,
2024-03-14,ADB.DE,,,bmo,
2024-03-14,HGBL,,,amc,15350000
2024-03-14,TLLTF,,,bmo,
2024-03-14,6905.T,,,bmo,9200000
2024-03-14,5079.T,,,bmo,
2024-03-14,AIRG,,,bmo,10000000
2024-03-14,EM.MI,,,bmo,117800000
2024-03-14,317400.KS,,,bmo,479750000
2024-03-14,NTR-B.CO,,,bmo,
2024-03-14,APT,,,bmo,
2024-03-14,AME.AX,,,bmo,
2024-03-14,PRBZF,,,bmo,
2024-03-14,267980.KQ,,,bmo,463700000
2024-03-14,LMNR,,,bmo,40000000
2024-03-14,NTM.AX,,,bmo,
2024-03-14,ORCL,,,bmo,12346300000
2024-03-14,005290.KQ,,,bmo,358700000
2024-03-14,GHLD,,,bmo,164240000
2024-03-14,TFW.L,,,bmo,
2024-03-14,4934.T,,,bmo,6040000
2024-03-14,MHCUF,,,bmo,
2024-03-14,BUKS,,,bmo,
2024-03-14,HEXO.TO,,,bmo,
2024-03-14,INF.AX,,,bmo,
2024-03-14,RIM.AX,,,bmo,
2024-03-14,VIVXF,,,--,
2024-03-14,016880.KS,,,bmo,
2024-03-14,CNPRF,,,bmo,
2024-03-14,DG,,,bmo,9773370000
2024-03-14,TAS.AX,,,bmo,
2024-03-14,CTSO,,,bmo,9280000
2024-03-14,DKS,,,bmo,3774950000
2024-03-14,VITL,,,bmo,131840000
2024-03-14,KKO.AX,,,bmo,
2024-03-14,LREN3.SA,,,bmo,4105870000
2024-03-14,CAPD.L,,,bmo,43932300
2024-03-14,2374.TW,,,bmo,2232000000
2024-03-14,ARTNA,,,bmo,26000000
2024-03-14,CLCO.L,,,bmo,
2024-03-14,VOC,,,bmo,28520000
2024-03-14,7777.T,,,bmo,827000
2024-03-14,ECOR3.SA,,,bmo,1869910000
2024-03-14,BWV,,,--,
2024-03-14,0806.HK,,,bmo,
2024-03-14,BBX.AX,,,bmo,
2024-03-14,MHC-U.TO,,,bmo,
2024-03-14,2315.T,,,bmo,
2024-03-14,4194.T,,,bmo,15750000
2024-03-14,CAT.JO,,,bmo,7342000000
2024-03-14,3471.T,,,bmo,
2024-03-14,GRTS,,,bmo,3890000
2024-03-14,ACG1V.HE,,,bmo,6000000
2024-03-14,REDE3.SA,,,bmo,
2024-03-14,ACP.AX,,,bmo,
2024-03-14,GUROF,,,bmo,
2024-03-14,PMGR.L,,,bmo,
2024-03-14,CLZ.AX,,,bmo,
2024-03-14,MDI.AX,,,bmo,
2024-03-14,EVGN,,,bmo,910000
2024-03-14,TXGN.SW,,,bmo,
2024-03-14,TSND.TO,,,bmo,119710000
2024-03-14,2971.T,,,bmo,
2024-03-14,AUQ.AX,,,bmo,
2024-03-14,HTWS.L,,,bmo,93723300
2024-03-14,CXU.AX,,,bmo,
2024-03-14,AGRO,,,bmo,246258000
2024-03-14,FORTY.TA,,,bmo,
2024-03-14,NAG.AX,,,bmo,
2024-03-14,SRN.AX,,,bmo,
2024-03-14,TSNDF,,,bmo,
2024-03-14,IRD.AX,,,bmo,
2024-03-14,GGX.AX,,,bmo,
2024-03-14,BYE.AX,,,bmo,
2024-03-14,A2A.MI,,,bmo,
2024-03-14,FORZ.TO,,,bmo,
2024-03-14,9556.T,,,bmo,7050000
2024-03-14,0UGP.L,,,bmo,
2024-03-14,VER.VI,,,bmo,284988000
2024-03-14,LOCO,,,bmo,109070000
2024-03-14,CSIQ,,,bmo,
2024-03-14,AKM.AX,,,bmo,
2024-03-14,MURA,,,bmo,
2024-03-14,ESP.L,,,bmo,
2024-03-14,EMLAF,,,bmo,
2024-03-14,BPT.L,,,bmo,
2024-03-14,CGEM,,,bmo,
2024-03-14,KCN.AX,,,bmo,
2024-03-14,NUVR,,,--,
2024-03-14,WECMF,,,bmo,
2024-03-14,EFRTF,,,bmo,
2024-03-14,7378.T,,,bmo,
2024-03-14,IPB.AX,,,bmo,
2024-03-14,IMVIQ,,,bmo,
2024-03-14,PHARM.AS,,,bmo,67490000
2024-03-14,DNN,,,bmo,
2024-03-14,ACFN,,,--,
2024-03-14,ASO.AX,,,bmo,
2024-03-14,ONCT,,,bmo,130000
2024-03-14,AQI.AX,,,bmo,
2024-03-14,RDN.AX,,,bmo,
2024-03-14,6698.TW,,,bmo,
2024-03-14,LNSR,,,bmo,12000000
2024-03-14,6166.TW,,,bmo,2691000000
2024-03-14,BWEN,,,bmo,50150000
2024-03-14,0A4X.L,,,bmo,
2024-03-14,HLS.TO,,,bmo,22050000
2024-03-14,MBTN.SW,,,bmo,
2024-03-14,GBE.AX,,,bmo,
2024-03-14,CFWFF,,,bmo,
2024-03-14,6215.TW,,,bmo,
2024-03-14,IMPM,,,bmo,
